ID,Engagement Type,Company Name,Solution Engineer,Created,Core Platform,Challenge / Pain,TechWin Requirements,Integrations,DocAutomation,Mobile,In Person or Remote,With Partner?,RPA,Seller,Is Professional Services
198,,UGL,Marcus Platt,44342.99598,SharePoint Online (O365),"We are trying to grow the project usage for UGL which have upwards of 150 active projects running. These will all be procured per project. To help support this, I need a show and tell of literally how to build a form and App studio so they can get running as part of the project. Moving forward, we will look to have on boarding as part of each project but we are at POC stage now.",,Only O365 at this stage,FALSE,TRUE,Remote,FALSE,FALSE,,
197,,TRS service,Marcus Platt,44342.86479,Salesforce,they want to ability to easily create and edit quote templates in salesforce and generate the quote and also internal order form that are sent to the production team,,,FALSE,FALSE,Remote,FALSE,FALSE,,
196,,Catholic Diocese Maitland Newcastle,Chris Ben,44336.94487,non-identified,CDNM have a time sheet and leave application they want to build. They have looked at doing this using PowerApps and for 3000 users feel the price is pretty high.,,,FALSE,FALSE,Remote,TRUE,FALSE,,
195,,Opal Health Care,Chris Ellis,44336.90932,Promapp,"""After attending the Nintex Process Fest 2021, I’m particular intrigued in the difference between Nintex Workflow Cloud and K2 features, as well as forms and the conversion of pdfs into an digital form.""",,,FALSE,FALSE,Remote,FALSE,FALSE,,
194,,Public Utilities Board (PUB),Chris Ben,44336.77054,K2,Prospect does not have a BPM platform now. Processes are steamlined,,"Teams, Goverment's AD",TRUE,FALSE,Remote,TRUE,FALSE,,
193,,Blue Lion Moving Services,Professional Services,44335.91969,Move Ware,As per attached,,Yes into Move Ware,FALSE,TRUE,Remote,TRUE,TRUE,,
192,,Logan City Council,Chris Ben,44335.80653,SharePoint Online (O365),"*The opp is for Promapp in Sept but they are not using NWC yet. They have a small workflow license so the opp here is to show how Promapp can integrate with WF and then showing them what can be achieved in NWC (only use O365 in a v limited capacity).

If we can provide a customer onboarding presentation, showing doc gen, e sign, RPA it will help solidify the Promapp upsell and help drive further consumption of the current license and lead to more upsells soon down the track.",,No,TRUE,TRUE,Remote,FALSE,TRUE,,
191,,Timaru District Council,Marcus Platt,44333.77138,SharePoint Online (O365),Timaru are looking for a solution to help them manage their facilities booking process. At the moment regardless of the specific request from the person making the booking the form goes to all departments associated with a facilities booking form. As an example if the event requires a liquor license but not an outdoor event permit for a certain amount of people the request still goes to all departments. Timaru are looking at a way to streamline this process as well as connect with other systems that will help them manage the facilities request.,,They currently have HPE as a doc management system along with other Microsoft applications such as SharePoint.,TRUE,TRUE,Remote,FALSE,FALSE,,
190,,Western NSW Local Health Distric,Marcus Platt,44332.82563,stack need to be promapp & NWC,customer has a number of issues with both processes that need mapping and managing and those requiring automation,,"TRIM, O365",TRUE,FALSE,Remote,FALSE,TRUE,,
189,,Wagners,Chris Ellis,44329.05664,SharePoint Online (O365),"Please note - opportunity to be created.

From Extent (the partner)...

1.	We are helping them identify opportunities for automation.
2.	They are coming from a low maturity point.
a.	No digital forms.
b.	No eSignatures.
c.	Some level of workflow (for existing applications), but still lacking.
d.	No RPA.
3.	Although it is a ASX listed company, they run quite slim.
a.	IT has 2 people only.
b.	IT reports to Finance.

Also, for your reference, below is also a high level view of their architecture.",,See attached.,FALSE,FALSE,Remote,TRUE,TRUE,,
188,,Generation Homes,Chris Ben,44326.75322,NWC,"Sharon and a couple of others within the business have identified a process for employee induction that is causing them a bit of pain at the moment. They on board a number of people throughout the year and are actively investigating ways to automate a process tat currently takes up resource and with many of the tasks involved in the process quite manual. 

Things such as e-mails that need to be sent to have business cards printed with employees details and have their company branded clothing issued which requires employee info like size or color.",,"Spark - Contractor on-boarding system
SharePoint
Microsoft Dynamics CRM

Please send through invite for 11am NZDT",TRUE,TRUE,Remote,FALSE,FALSE,,
187,,John Holland,Chris Ben,44325.76322,SharePoint Online (O365),"The concepts I wanted to discuss are:

•	Enterprise Forms Portal (SharePoint site) that hosts:
o	Enterprise wide forms
o	Reusable Form templates (that can be used to create forms in other SharePoint sites)
o	Reusable Workflow templates (that can be used to create workflows in other SharePoint sites)
o	Forms and workflow training materials
o	Forms governance policies and guidelines


•	Project SharePoint Sites
o	Can display a list of the relevant forms from the Enterprise Forms Portal (e.g. by form types). Users can submit these forms directly from the project site.
o	Project staff can create forms using the reusable form and workflow templates from the Enterprise Forms Portal
o	Project staff can create their own custom forms in their project site

•	Other requirements
o	Forms can use a global form template (e.g. with standardised header, footer, styling etc) that can be managed globally.",,,FALSE,FALSE,Remote,TRUE,FALSE,,
186,,BUPA Care Services,Marcus Platt,44322.7767,Promapp,"BUPA Care Services have created a doc mgt and procedures application using K2 and SharePoint. With them looking at moving to O365 we have found an opportune moment to show them Promapp and NWC.

Promapp enterprise all features, Risk and Compliance, exporting a process t oNWC and NWC",,,TRUE,FALSE,Remote,FALSE,FALSE,,
185,,University Of Technology Sydney,Thomas Kohlenbach,44322.686,Promapp,"Customer has been given direction from Vice Chancellor to roll out Promapp into UTS, this is on the back of success from RMIT, WSU and LaTrobe. They have no process management solution, everything in word VISIO",,To be further established,FALSE,FALSE,Remote,FALSE,FALSE,,
184,,Bradken,Marcus Platt,44321.84209,Salesforce,"DocAutoamtoin requirement, introduced via the US team - compete against Conga and Docusign - working with another e-sign vendor sertifi and Platinum Salesforce SI Tequila",,Salesforce and also work wot sertifi esing solution,TRUE,FALSE,Remote,FALSE,FALSE,,
183,,John Holland,Thomas Kohlenbach,44321.77418,Promapp,Looking at building out internal processes and aligning across all departments as there is no congruent way at doing this at the moment. Currently disparate in word and visio across org,,,FALSE,FALSE,Remote,FALSE,FALSE,,
182,,Catholic Diocese Maitland Newcastle,Chris Ben,44321.69345,Promapp,customer has a number of HR related processes that are convoluted and hard to follow for temp and casual workers.,,,FALSE,FALSE,Remote,TRUE,FALSE,,
181,,Virgin Aus,Chris Ellis,44321.62196,SharePoint Online (O365),"Virgin are embarking an a huge 14 month automation sprint. They need to automate manual processes previously carried out by employees in order to operate at the same capacity post covid. 

Virgin will run out of workflows in October according to our Einstein report so I have presented options to Tim Fisher for an end of FY purchase.

I know they use Nintex within SPO a lot, I am not sure if they know all the bells and whistles within NWC so I am requested a Chris Ellis special.

We need to show E Sign as I am also working on a rip and replace for Docusign - they will add NIntex sign in June in line with this upsell.",,,TRUE,TRUE,Remote,FALSE,FALSE,,
180,,Transpower,Chris Ben,44320.64273,SharePoint Online (O365),"We have previously demonstrated to Martin's team by Chris Ben back in November last year through Paul. Opp in system relates to 15 WF and decision may still fall in this quarter, however, 2 of the main people involved in this project have left since our demo and Martin is keen for us to demo Forms and DocGen capabilities in middle of May. Decided to not use Docusign due to it's inability to work with DocGen, and currently using Aconex for Forms.",,,TRUE,TRUE,Remote,FALSE,TRUE,,
179,,Barnardos Australia,Chris Ellis,44319.75954,Salesforce,"looking to implement e-sign evaluating Nintex Sign/Adobe Sign and Docusign,

Adobe have brought us into the  deal

Adobe is looking to setup a discovery call this week.

Customer has set demo date as 13 May @ 11am",,,TRUE,FALSE,Remote,TRUE,FALSE,,
178,,Feros Care,Chris Ben,44318.9559,SharePoint Online (O365),"Feros Care are rolling out a new ERP, Technology One. A big pain point for them is that it they cannot do anything with Technology One in house. They are looking to integrate a workflow solution with Tech One and have been looking into doing this with MSFT. However, to do so they will need premium connectors and they also don't find Flow and Power Apps to be that easy to use. The main process they want to focus on is Employee onboarding.",,"It is preferable that they we integrate with Tech One, Tech One do have a REST API and we can ask the client to request for access to this.

However, if it is not possible it may still be worth the conversation and we advise that they just dont use Tech One for this process and see if there is some work around.",TRUE,TRUE,Remote,FALSE,FALSE,,
177,,Coverforce,Thomas Kohlenbach,44315.91887,Promapp,"demo that shows the Risk and Compliance addons for our Legal and Compliance team. Victoria, Coverforce’s Legal Counsel and a Licia, Coverforce’s Legal Head of Compliance are looking at building the risk register out and utilizing the scores, treatments, frequency etc",,,FALSE,FALSE,Remote,FALSE,FALSE,,
176,,Virgin Aus,Chris Ellis,44313.03167,SharePoint Online (O365),"We have 100k budget allocated to Promapp and the implementation. Tim Fisher, my contact, has assured me they will sign off in early May - before they do, his boss, Gillian Marshall (Head of Corp Tech) wants a product run through of Promapp as she is yet to see the tool.",,NWC and SPO,FALSE,FALSE,Remote,FALSE,FALSE,,
175,,SA Police,Chris Ellis,44313.00091,K2,"Have 5 Forms they need to digitise by 30/06/21 - predominately HR related. They have a lot of other forms too that are of similar style so there is upside here pending success. Currently use K2 Five but they need to upgrade this instance as they are struggling with bugs. Want a more scale-able solution as they are building this in house. NWC seems like an ideal fit and can talk to K2 Five is required for certain workflows.

The employee onboarding use case is perfect for this demonstration.",,Connection with K2 Five,TRUE,TRUE,Remote,FALSE,FALSE,,
174,,Navy Health,Thomas Kohlenbach,44311.84831,Promapp,"Currently Navy Health are reviewing the way they manage risk and compliance within their business and have identified a need to have a system where by it can align with their existing processes which they already have mapped out in Promapp.

I have asked Thomas to demo this for me.",,,FALSE,FALSE,Remote,FALSE,FALSE,,
173,,Department of Corporate and Information Services Northern Territory,Thomas Kohlenbach,44311.69431,Promapp,"they have a massive Hospital systems upgrade project which has not gone well - 100s of millions of dollars have been spent on new Patient management systems and there process documentation and adoption has been a huge challenge too - to the point they have people continually quitting the project. 

Promapp has been suggested as a way to fast track process documentation and also accommodate a better way of driving change. 

they want centralized process repository - get away from Visio and word docs, support collaboration and feedback, variations for the different 5 major hospitals (as depending on the Hospital they will do things slightly different)

they want to have subject matter experts/process owners around the State to own and manage process.",,Integrations or collaboration with Confluence and Jira and SharePoint,FALSE,FALSE,Remote,TRUE,FALSE,,
172,,Link group,Thomas Kohlenbach,44308.73206,Promapp,"Link are the biggest super fund administrator in Australia, working with an IT operations team they believe Promapp can help as they don't have any processes documented in certain areas - so there is no process ownership, change management or adoption. this is s risk problem too.

they have proved 2 process to review and convert to promapp and present to management - once reviewed i can set a call with the client and we can plan the demo

Cheque receipt and banking process diagram (“Cheque process 26022020.pptx”) and supporting sign-off form (“Bank Reconciliation sign off form 18022021 Rev.doc”) that I spoke about this morning.  

and another cheque stock management process (“Chq process flow.docx” and “Cheque Transaction.pdf”) – yes, this is the documentation I was given.  I turned it into “Link DigiCom – BPD – Cheque Stock Management – SM047.docx”.",,,FALSE,FALSE,Remote,FALSE,FALSE,,
171,,Brookfield Multiplex,Chris Ellis,44307.08229,SharePoint Online (O365),they have some health and safety forms they want to digitize with various workflows. they've looked at MSFT historiclly and this wasnt suitable and they want something more low code and scalable. As part of this engagement we will get a real process end to end for us to put in Promapp and NWC and present back to project owner (ideally in the next couple weeks),,,TRUE,TRUE,Remote,TRUE,FALSE,,
170,,BJ Ball,Thomas Kohlenbach,44306.77903,Promapp,"Paul discussed the Promapp platform with to Anthony Galvin. They understand they are quite unsophisticated in how they operate from a business mapping (systems) perspective. They have the systems, but ""generally"" speaking these systems are driven by individual Managers and therefore intangible, open to ambiguity with no documented flow and/or key success factors as system outcomes.

They are aware of ProMapps work with McDonlds NZ a number of years ago within their HR system (function) and see Promapp as starting point for BJ Ball mapping.",,,FALSE,FALSE,In Person,FALSE,FALSE,,
167,,Moreton Hire,Marcus Platt,44305.73021,SharePoint Online (O365),"Opportunity for much bigger $$ACV - this is just a starter.

Hi Tony,
 
A sample standard Exhibitor Manual would look similar to the attached.
 
Not just Moreton Hire forms, but forms for other suppliers that would be attached, along with a CAD drawing. Only forms that require input to us have been attached, the other documents (not attached) would ideally be displayed or available to download by the exhibitor.
Also attached is a sample list of exhibitors that would be the list of people that would need to complete the form.
 
1)	Venue – information sheet to be attached or linked, no input to be gathered
2)	Freight Forwarder - information sheet to be attached or linked, no input to be gathered, exhibitor would submit directly to 3rd party supplier
3)	Rigging - information sheet to be attached or linked, no input to be gathered, exhibitor would submit directly to 3rd party supplier
4)	Registration / Lead Capture Device – This forms Attachements ¾ are attached and is what MH requires. In the current ProConnect this form has been broken down into various forms that are turned on/off as required
5)	Accommodation - information sheet to be attached or linked, no input to be gathered
6)	Cleaning - information sheet to be attached or linked, no input to be gathered, exhibitor would submit directly to 3rd party supplier
7)	Plumbing for applicable shows - information sheet to be attached or linked, no input to be gathered, exhibitor would submit directly to 3rd party supplier
8)	Council Permits (e.g. Food Handling for food shows) , exhibitor would submit directly to 3rd party supplier
9)	Moreton Hire Forms – any other show specific forms – some are fyi only
10)	Refrigeration – optional for food shows
 
Happy to discuss if you need clarification.
 
Also, here are some screenshots from the current ProConnect. If useful, I can provide a login for you.
 
 
Thanks,
Graham


Thank you 

Tony Kljucevic
Account Executive, Born Digital Solutions
61412 077 267 | tonyk@bd-s.com.au 

www.BornDigitalSolutions.com.au


Lv16, 200 Mary St, Brisbane, 4000",,TBC,FALSE,FALSE,Remote,TRUE,FALSE,,
166,,Multicap,Thomas Kohlenbach,44304.95481,Promapp,"Please see the document below. Timelines are as follows:

1. Desktop evaluation with top 3 recommended to progress to next stage.
2. Invitations to selected 3 vendors to present using provided scenarios.
3. Evaluation of presentations with recommendation of 1 vendor to progress to commercials.

Timeframes of above:

1. Desktop evaluation completed 17/04/2021
2. Invitation to present 19/04/21
3. Presentations start week commencing 03/05/2021
4. Evaluation and recommendation completed 07/05/2021
5. Approval to progress to commercials 12/05/21
6. Sign Contract and SoW 14/05/21
7. Commence 17/05/21",,Please see attached doc.,FALSE,FALSE,Remote,FALSE,FALSE,,
165,,Herbert Smith Freehills,Chris Ellis,44301.65711,K2,another long term K2 customer that has been slowed down by the difficulty of delivering simple outcomes. Committed to K2 but want something easier for trained end users to deliver quick point outcomes.,,K2,TRUE,FALSE,Remote,FALSE,FALSE,,
164,,Kempsey Shire Council,Chris Ben,44299.85388,K2,"Kempsey Council are currently a K2 Five on-prem customer looking to move to K2 Cloud. take up of k2 has been slow due to the platform not being simple to use, they have a need to build more forms many of which are externally facing and for this they are considering adding NWC into the mix.",,K2,FALSE,FALSE,Remote,FALSE,FALSE,,
163,,EnableMe,Thomas Kohlenbach,44299.57353,Promapp,"Enableme are growing and need a better platform to manage their internal processes, and the processes they run for their advisors and customers.  Recent regulation change in NZ (came into effect 15th March) has caused significant turmoil in teh finance/insurane industry and compliance is now much more of an issue for them",,No,FALSE,FALSE,In Person,FALSE,FALSE,,
162,,Ausgrid,Chris Ben,44294.77444,NWC and Xtensions,"they have major autmation and digital transformations happening across the organisation. this opportunity is specific to a very mannual damaged assets reporting and response process. complexity, time and cost of this process is large and nintex can solve this.",,"MSCRM, SAP",TRUE,TRUE,Remote,FALSE,TRUE,,
161,,Shoalhaven City Council,Thomas Kohlenbach,44294.72146,Promapp,major transformation to a OneCouncil implementation and TechOne a core application. As part of this they want to centralize process and drive a hub for self service learning and adoption of process an also TechOne process. We have a real process which Lanluas will be providing,,,FALSE,FALSE,Remote,TRUE,FALSE,,
160,,PE Group Holdings,Kevin See,44292.85309,SharePoint Online (O365),"using custom build proprietary software and hit the junction that cannot be scale; no mobile options; too slow; too costly, and too much building and fixing time to continue with.",,No,FALSE,TRUE,Remote,FALSE,TRUE,,
159,,Ampol,Thomas Kohlenbach,44291.88587,Promapp,"CTRM solutoin upgrade project (Commodity Trade and Risk Operations ) - major part of Ampol and they have no holistic view of process. they have a current process modeling project and need a tool to help with this. legacy approach was Visio, PowerPoint and they are scatted all over the business - this creates a range of challenges for collaboration and planning.",,"teams, Sharepoint, Jira and confluence",FALSE,FALSE,Remote,FALSE,FALSE,,
158,,VENTIONEX INTERNATIONAL PTE. LTD,Kevin See,44290.9788,K2,"Use for command centre operation. Looking to develop a PSIM platform that can manage multiple disparate systems such as CCTV, Access Control System, Perimeter Intrusion Detection System etc, in a single user interface.",,,FALSE,TRUE,Remote,FALSE,FALSE,,
157,,Haileybury College,Chris Ellis,44286.66573,SharePoint Online (O365),"Currently have a basic form for Function booking onsite for meetings, This form is extremely manual and does not have a solid workflow engine behind it and is causing hours and hours of lost man hours to correct errors and manually push this through the process. They have tried a few systems and are currently using one called Alcom which they pay 14k, havent renewed the license and are not receiving support so keen to move onto another product.",,Outlook,FALSE,FALSE,Remote,FALSE,FALSE,,
156,,Bingiorno Group,Chris Ben,44286.65823,Custom Client Management system,"Accounting firm with archaic processes and no automation, looking to utilise RPA and workflow to drive automation through the org, predominately the preparation of taxation documents, automated emails and tasks, ascertaining client information and pushing this into their client management system, current an extremely laborious task",,,TRUE,FALSE,Remote,TRUE,TRUE,,
155,,Wesley Mission,Chris Ellis,44284.87311,SharePoint Online (O365),"Intranet and Workflow Solution Tender
As discussed for this Thursday to present Nintex Workflow Overview

They are very interested in how Nintex Workflow work with Nintex Forms (It seems they were potentially looking at forms in isolation)

Here is an extract of features/functionality they are interested in seeing:

Process of creating and managing workflows, notable features are:
creation tool.
overview/management of workflows.
if/then.
commenting and rejecting.
status view/audit trails.
reporting.
adjusting content in the workflow.
simultaneous workflows.
override workflow.
custom scripting and applications.
workflow to tasks/roles.
routing to external data.
create workflows set based on different document types.
access preview environment.
publishing rules.
setup progressive publishing.

The meeting is 11am (Melbourne Time) this Thursday.",,TBC,FALSE,FALSE,Remote,TRUE,FALSE,,
154,,Whakatane District Council,Chris Ellis,44284.56469,Promapp,New partner Desktop Imaging are working with Whakatane District Council promoting Nintex sign capabilities. They would like us to Demo the product to Sherri Ann Meadows at WDC next week Stephen Beighton included in the Demo so they will be able to carry these demos themselves in the future to other clients. Have been working with Chris Ellis on the spreadsheet on the Digital Signature requirements that they are looking for that will help us to win the business.,,,FALSE,FALSE,Remote,TRUE,FALSE,,
153,,University Of NSW,Chris Ben,44283.94959,SharePoint Online (O365),"REQUIRE A PRE-SALES TECHNICAL CONVERSATION FIRST BEFORE ANY DEMONSTRATION BUILD (THURSDAY)

-	pull data from corporate databases – e.g. a list of rooms organised by and filterable by campus and building
-	Flexible rerouting where the line management doesn’t reflect current assignments, or where people are temporarily absent
-	A way to access the state of flow so that we could follow up with people who haven’t started or who have outstanding workflow tasks.
-	Overall reporting on status and completion rates – connection from powerbi would be most appropriate rather than another toolset
-	Ability to save/suspend and resume forms before submission
-	High confidence in row-level security utilising the organisational hierarchy or specifically the people who are involved in a specific flow instance",,Azure PAAS,FALSE,FALSE,Remote,FALSE,FALSE,,
152,,Rheem Australia,Marcus Platt,44283.84182,NWC,"Driving from finance, they are looking for an Optimisation of Shared Services (NWC - Forms and Workflow) - foundation for expanding current Shared Services from AP/AR to include other functions eg Procurement etc. Initially, Finance then enterprise wide.

they also have an old Promapp license used for a once off project, we need to demonstrate renewed value for broader use across the org.",,SAP - using RPA or Theobald,FALSE,FALSE,Remote,TRUE,FALSE,,
151,,Smartlife,Chris Ellis,44283.58233,NWC,"Notes from Oksana's initial chat with the prospect are below:

PAIN: Have a dozen or so processes that require to be automated. Forms based processes like an enquiry transition into an actual quote and then transition to an actual project- that each require steps of approval or additional info- links- info to forms- workflow moving that in org to diff departments to add their part to it or perform an action. 
Basically a home automation company- customer has made an enquiry about automating their home- they take customer details- fill form- what their interest is what products they require- build a quote- get it reviewed internally send to customer- then goes back and forth until theres agreement or loss of sale. If they accept it would move to a new process will go to accounting will build for deposit and back to sales or design team to work with plans and get wiring schedules etc then go procurement who will procure the product will send an email to either contractor or electrician will follow instructions given within process- either form letter or actual instructions- then comes back to them and goes to build teams – then back to accounting then back to delivering product to house. Handover and then q and a at end 

Theres several processes that go to these types of projects. 

Currently - was manual but have built one or two processes into kissflow but he said it was fast but a lot of inconsistencies and down time and doesn’t behave consistently and rigid cant change look and feel and support is non existent only in late afternoon. 
Gone live with a few but as expanding to others its showing its issues. 

Authrity; primary contact. Owner of company has already given the ok to him. Our user model is very attractive has gone this path with kissflow need to present poc to show Nintex is better – went live last week and now its showing issues 

Openness to change; right now need to do a poc as they already committed – kissflow haven’t bough a yearly and rolling it monthly. Need to build poc first show its viable and more stable and then will get more info about support and when people are available to support it. 

Target profile; although they only have 30 employees- he advised that they have researched the pricing of standard subscription and it would be a good fit / price wise. i did advise that pricing is individually tailored",,The do not use SharePoint but mentioned they do use Confluence.,TRUE,TRUE,Remote,FALSE,FALSE,,
150,,St Mary MacKillop College,Marcus Platt,44283.58225,NWC,"zero process automation in place which it is felt needs to be addressed.

they are also evaluating multiple Student admin Systems, Ricoh to join the call to talk about what they have done with Nintex RPA and Synergetic",,Student admin system but this has not been selected yet,TRUE,FALSE,Remote,TRUE,TRUE,,
149,,Sealord,Chris Ellis,44279.49892,NWC,"Existing Nintex customer, using on-prem workflow.  They are looking to significantly expand the use of automation technology as part of their 'modern workplace' project.  i've been working with them on the benefits of Nintex vs Microsft.

our licensing model includes RPA, but only on the 'workflow' licensing scheme - the enterprise wide license does not include RPA and effectively doubles the cost.  With that in mind Sealord are keen to understand whether RPA offers any real benefit to Sealord so they can choose the most cost effective licensing model.",,,FALSE,FALSE,Remote,FALSE,TRUE,,
148,,Electoral Commission Queensland,Thomas Kohlenbach,44278.98778,Promapp,"Have previously executed a process mapping program using Visio. Documentation lies dormant still today.

ECQ now have an opportunity to evaluate what our opportunities for improvement are. How can we do things better strategically?

Would like to roll out a process ownership structure as part of the project.",,,FALSE,FALSE,Remote,FALSE,FALSE,,
147,,DPIE,Marcus Platt,44278.91057,Salesforce,"Customer is looking to progress with this opp but has asked to see some additional specific criteria from the Architecture team to satisfy their concerns;
 
1.	Online web form (Lightning component) with bunch of input fields hosted on lightning community
2.	Ability to support e-signature from the web form (if that is possible) Or send an email to recipients
3.	Ability to add more than one  e-signature recipients",,,TRUE,FALSE,Remote,FALSE,FALSE,,
146,,WISE Employment,Thomas Kohlenbach,44277.78972,Promapp,"Better way to manage Risk

Currently using a platform called Miro to manage risk within the business. The challenge they have is that there is no standardized format across the business and different departments manage risk in different ways. 
Their risk register is online and they have a risk management framework, risk assessment policies and risk management procedures but no real way of communicating these to staff members. 

Currently staff would have to physically log in to the system to see if there have been any changes but it appears not many staff have done that and a lot of their policies aren't up to date. Carl the Quality Manager would also need to be involved in these conversations.",,Not that i am aware of.,FALSE,FALSE,Remote,FALSE,FALSE,,
145,,Kapiti Coast District Council,Marcus Platt,44276.71921,NWC,"Customer is looking to extend usage of automation platform into KCDC, with a specific focus on automation of processes already mapped in Promapp.  Already licensed for both Promapp and Workfow, this is very much an 'upsell' opportunity.  We have also selected a process that is highly repeatable across other councils (water leak credit process) or any other 'metered' council supply",,"Magiq is their primary platform, also using SharePoint.  notes taken from meeting below:
Developing an online form - integrated into Magiq to generate service request

Survey 123 used for inspections

Probably sharepoint based register

Template used to capture info and use as chekclist

Need to pull data out of Magiq - how do we do this?
Use valuation ID, query data and pull into forms/sharepoint

Survey 123 as main source of collecting 

RPA is preferable connectivity into Magiq as part of the PoC

Councils with metered water will be a good fit for the overall solution",TRUE,TRUE,Remote,FALSE,TRUE,,
144,,Cornwalls,N/A,44276.70441,https://www.lexisnexis.com.au/en/products-and-services/practice-management,"Trying to work with their current CRM to generate and build documents, have to utilise python to hard code, have done one set of documents which took a long time and cost a lot of money, looking for a solution in which they can easily build out doc gen and workflow that interacts with their CRM Affinity, Effectively there is a Client information sheet that captures all the client data and is manually put into Practice Management System. Please see below from client:

I have attached a link to our practice management system – as mentioned this is where we store our precedent suite of documents, hold our contact phonebook, generate our billing, matter openings etc..

https://www.lexisnexis.com.au/en/products-and-services/practice-management

Our document management system is iManage/file site.",,with CRM and Doc Management System,TRUE,FALSE,Remote,FALSE,TRUE,,
143,,Secure Code Warrior,Thomas Kohlenbach,44275.9352,Salesforce,requirement to map processes as part of their automation plans has been identified. Risk & Compliance a key element,,confluence,FALSE,FALSE,Remote,FALSE,FALSE,,
142,,IQumulate Premium Funding,Chris Ellis,44273.66035,SharePoint Online (O365),"Loan restructure and loan endorsement process, need to map out all business processes. Team in Melb, Syd and Asia and all tasks are managed with a shared email and shared folder, looking to automate approval processes, workflow and doc management all through Nintex.",,NA,TRUE,FALSE,,FALSE,TRUE,,
141,,Department of Premier & Cabinet,Marcus Platt,44271.72869,Salesforce,"Currently have a custom app to collect data via a form to assign tasks, ascertain approval and present in a dashboard. Have done this with a custom App and spent over 300k, looking to reproduce this over many other departments and have one strategic partner and licensing structure to do so",,Self contained however may need to integrate with SP 0365 and or SFDC,FALSE,FALSE,Remote,FALSE,FALSE,,
140,,Lotto New Zealand,Chris Ben,44270.8226,Promapp and NWC,"Lotto have a range of processes they want to automate - and are lookign at Promapp and NWC.  They have idenified their new user process as a particular pain point and asked if we can show them how this would look mapped in Promapp, as well as automated using our forms and workflow.  This is the tip of the iceberg but a good place to start",,,TRUE,TRUE,Remote,FALSE,FALSE,,
139,,Commission for Financial Capability,Thomas Kohlenbach,44270.72721,Promapp,"Pain: Attended the dig transform conference- around process change and mapping etc. gone through change from being on prem to o365 and doing all the mapping building and develop manually wanted to see what it was all about and what the opps to be more efficient and support better- have better integration and automation. 
Automate them as well as map them out and make everything efficient and make things simple and easy and build success beyond any one person. And make twerks and changes and refine things as you refine. 

Openness to change; just mapping out their budget atm for next year although probably potentially might have some budget left will depend on pricing as they are a small indep govt agency- cost is always a factor she needs to ascertain details if its feasible want to achieve it for org and understand what can be made for having access to such an amazing system and do all things she is envisioning 

Doesn’t know if its affordable or relative to them. 

authority; she will scope it initially and influencer if it would be the right way - shes a leadership member and its independed they don’t have a board they act as board to CE and CE would make decision esentially she is a strong promoter 

target profile; although they dont necessarily fit our profile with 36 employees i explained pricing to her and she said its not outside what they can afford. But depends on how its set up- structure and how its all achieved once weve mapped them out where are they kept and how do we pay the subscription to access it and how do we invest in it and if we don’t have to keep making process all the time is there an end to it.",,,FALSE,FALSE,Remote,FALSE,FALSE,,
138,,Nurse Call Solutions,Thomas Kohlenbach,44270.72397,Promapp,Looking for a platform to standardise process and collaboration within their organisation.  Nathan has used Promapp in a previous role and wants to implement for NCS.  He has worked with Thomas on promapp at his previous employer and his partner is friens with Thomas,,,FALSE,FALSE,Remote,FALSE,FALSE,,
137,,Ovation Meats,Chris Ben,44269.55341,NWC,The customer is looking to replace approximately 350 paper forms and associated manual processes with electronic forms and automation.  They are also exploring Power automate and the Microsoft stack.,,,TRUE,TRUE,Remote,TRUE,TRUE,,
136,,Hastings Deering,Thomas Kohlenbach,44266.90255,SharePoint Online (O365),"The use case will be Vendor Onboarding. The customer does not have electronic signature in place yet, they are using the 500 Free Sign allocation as a poc. E Sign is part of their digital strategy, they understand how it works but they want to see how it comes together with the Nintex platform.

Two ex Myriad guys, Andrew Austin and Shanka, have been working full time for HD developing a vast array of Nintex solutions and they want to add Nintex sign here next. This will be us presenting to their digital services team.

Jacob from Adobe will kick things off with a slide deck and run through all the bells and whistles of E Sign. It will then be over to us for a vendor onboarding demo.",,They use SF for CRM so if we can show some integration with this that would be beneficial.,TRUE,TRUE,Remote,TRUE,TRUE,,
135,,Department of Health,Chris Ellis,44266.79537,Promapp,MSFLow/PowerApp compete,,,TRUE,FALSE,Remote,FALSE,FALSE,,
134,,FE Credit,Thomas Kohlenbach,44266.10112,Promapp,"Customer is currently using IBM Bluework. They are asking us to share functionalities in Nintex Promapp. There is one thing they were mention about. 

""If we change the process that's chained with other process (or sub-processes), will Nintex Promapp knew what processes that impact with this changes?""",,,FALSE,FALSE,Remote,FALSE,FALSE,,
133,,Northrop Grumman,Marcus Platt,44265.80138,SharePoint OnPremises,Looking to transition to cloud and this will be an educational piece on the on-prem vs cloud journey,,,FALSE,FALSE,Remote,FALSE,FALSE,,
132,,Arup Australia,Chris Ben,44263.83726,SharePoint Online (O365),"Client is using Hotdocs as the doc automation solution with K2 forms an they don't like it, looking to replace with Docgen paired with NWC. Have to get NWC as well based on the way DocGen works however this will open up new use cases for them to scale outside of K2. 

they want a more user friendly option for configuration that will enable them to create any type of doc (PDF, WORD, POWERPOINT or Excel) and also have various templates. 

Adding a picture or stored image to the document is also important and they cant do that now.

I was going to run a the canned demo however these are key things they want to see - so need and SE to add this to an existing demo site.",,Not that I'm aware of at the moment.,FALSE,FALSE,Remote,FALSE,FALSE,,
